index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
12,Martin Satriano,7.0,uy URU,RW,23-061,90,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,37.0,1.0,0.0,1.0,0.2,0.2,0.0,1.0,0.0,21.0,27.0,77.8,4.0,31.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,1,264
13,Mathias Pereira Lage,26.0,pt POR,DM,27-143,12,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,3.0,4.0,75.0,1.0,5.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,264
14,Romain Del Castillo,10.0,fr FRA,LW,28-023,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,6.0,0.0,2.0,0.0,0.0,0.2,3.0,0.0,25.0,43.0,58.1,4.0,33.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1,264
0,15 Players,,,,,988,2.0,1.0,0.0,0.0,8.0,3.0,2.0,2.0,541.0,20.0,9.0,13.0,0.9,0.9,0.7,12.0,3.0,290.0,437.0,66.4,46.0,329.0,11.0,17.0,11.0,,,,,,,,,,,,,,,,,,,,,0,264
1,Breel Embolo,36.0,ch SUI,FW,27-067,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,264
2,Denis Zakaria,6.0,ch SUI,DM,27-153,77,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,31.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,17.0,23.0,73.9,2.0,23.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,264
3,Eliesse Ben Seghir,7.0,ma MAR,RW,19-065,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,264
4,Folarin Balogun,29.0,us USA,FW,22-293,84,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,31.0,1.0,0.0,1.0,0.3,0.3,0.0,1.0,0.0,16.0,23.0,69.6,2.0,28.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,0,264
5,Guillermo Maripán,3.0,cl CHI,CB,29-351,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,23.0,78.3,3.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,264
6,Krépin Diatta,27.0,sn SEN,LW,25-056,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,3.0,0.0,0.0,0.3,2.0,1.0,27.0,46.0,58.7,4.0,28.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,264
7,Maghnes Akliouche,21.0,fr FRA,RW,22-056,77,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,59.0,2.0,0.0,1.0,0.1,0.1,0.3,3.0,1.0,35.0,48.0,72.9,7.0,43.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,264
8,Mohamed Camara,4.0,ml MLI,DM,24-106,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,4.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,264
9,Mohammed Salisu,22.0,gh GHA,LB,25-004,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,0.0,2.0,2.0,0.1,0.1,0.0,0.0,0.0,37.0,60.0,61.7,8.0,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,264
10,Radosław Majecki,1.0,pl POL,GK,24-157,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,37.0,56.8,0.0,25.0,0.0,0.0,0.0,2.0,0.0,2.0,100.0,0.3,7.0,20.0,35.0,28.0,4.0,50.0,38.2,9.0,66.7,47.0,17.0,0.0,0.0,0.0,8.3,0,264
11,Takumi Minamino,18.0,jp JPN,AM,29-096,83,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,1.0,0.2,0.2,0.0,0.0,0.0,15.0,33.0,45.5,3.0,33.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0,264
12,Vanderson,2.0,br BRA,RB,22-305,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,50.0,68.0,8.0,33.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,0,264
13,Wilfried Singo,99.0,ci CIV,CB,23-118,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,37.0,83.8,3.0,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,264
14,Wissam Ben Yedder,10.0,fr FRA,AM,33-253,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,264
0,15 Players,,,,,990,2.0,2.0,0.0,0.0,10.0,3.0,1.0,0.0,570.0,22.0,11.0,8.0,0.5,0.5,0.5,18.0,4.0,372.0,463.0,80.3,33.0,399.0,19.0,27.0,16.0,,,,,,,,,,,,,,,,,,,,,1,265
1,Cristian Cásseres Jr.,24.0,ve VEN,AM,24-092,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,265
2,Frank Magri,19.0,cm CMR,FW,24-230,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,265
3,Gabriel Suazo,17.0,cl CHI,WB,26-256,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,1.0,1.0,0.0,0.0,0.1,4.0,1.0,41.0,46.0,89.1,5.0,31.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1,265
4,Guillaume Restes,50.0,fr FRA,GK,19-041,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,83.3,0.0,9.0,0.0,0.0,0.0,3.0,2.0,1.0,33.3,1.0,2.0,4.0,50.0,11.0,2.0,27.3,29.7,7.0,14.3,23.1,9.0,0.0,0.0,0.0,3.0,1,265
5,Logan Costa,6.0,cv CPV,CB,23-020,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,55.0,78.2,3.0,43.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,265
6,Moussa Diarra,23.0,ml MLI,CB,23-163,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,62.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,47.0,54.0,87.0,6.0,46.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,265
7,Niklas Schmidt,20.0,de GER,CM,26-051,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,265
8,Rasmus Nicolaisen,2.0,dk DEN,CB,27-036,90,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,73.0,3.0,3.0,0.0,0.1,0.1,0.0,0.0,0.0,50.0,60.0,83.3,2.0,42.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,265
9,Shavy Babicka,80.0,ga GAB,AM,23-325,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,50.0,1.0,6.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1,265
10,Stijn Spierings,4.0,nl NED,CM,28-040,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,57.0,87.7,6.0,51.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,265
11,Thijs Dallinga,9.0,nl NED,FW,23-262,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,22.0,68.2,2.0,24.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1,265
12,Vincent Sierro,8.0,ch SUI,CM,28-196,90,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,4.0,1.0,0.0,0.1,0.1,0.1,3.0,1.0,42.0,55.0,76.4,2.0,45.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,1,265
13,Waren Kamanzi,12.0,no NOR,WB,23-162,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0,0.0,1.0,0.0,0.0,0.2,2.0,0.0,37.0,43.0,86.0,4.0,33.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,265
14,Yann Gboho,37.0,fr FRA,AM,23-098,84,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,35.0,1.0,1.0,1.0,0.1,0.1,0.1,2.0,0.0,9.0,17.0,52.9,2.0,30.0,7.0,11.0,8.0,,,,,,,,,,,,,,,,,,,,,1,265
0,16 Players,,,,,990,2.0,0.0,0.0,0.0,11.0,3.0,2.0,0.0,655.0,25.0,7.0,11.0,1.1,1.1,0.2,15.0,2.0,457.0,549.0,83.2,40.0,482.0,15.0,14.0,4.0,,,,,,,,,,,,,,,,,,,,,0,265
1,Azzedine Ounahi,8.0,ma MAR,"CM,LM",24-002,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,73.0,2.0,1.0,1.0,0.0,0.0,0.1,3.0,1.0,49.0,58.0,84.5,8.0,56.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,0,265
2,Faris Pemi Moumbagna,14.0,cm CMR,"CM,LW",23-295,32,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,4.0,4.0,100.0,0.0,7.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,265
3,Geoffrey Kondogbia,19.0,cf CTA,CM,31-066,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,96.6,1.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,265
4,Iliman Ndiaye,29.0,sn SEN,FW,24-046,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,10.0,10.0,100.0,3.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,265
5,Jean Onana,17.0,cm CMR,CM,24-104,86,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,66.0,6.0,1.0,4.0,0.6,0.6,0.0,0.0,0.0,42.0,48.0,87.5,3.0,48.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0,265
6,Joaquín Correa,20.0,ar ARG,FW,29-252,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,18.0,61.1,3.0,20.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,265
7,Jordan Veretout,27.0,fr FRA,CM,31-051,58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,33.0,75.8,5.0,29.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,265
8,Keyliane Abdallah,42.0,fr FRA,RW,18-016,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,265
9,Leonardo Balerdi,5.0,ar ARG,CB,25-086,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,62.0,69.0,89.9,1.0,61.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,265
10,Luis Henrique,44.0,br BRA,RB,22-129,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,34.0,73.5,3.0,28.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,265
11,Michael Amir Murillo,62.0,pa PAN,CB,28-070,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,45.0,86.7,1.0,35.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,265
12,Pape Gueye,22.0,sn SEN,CB,25-088,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,5.0,2.0,1.0,0.1,0.1,0.0,0.0,0.0,68.0,82.0,82.9,8.0,68.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,265
13,Pau López,16.0,es ESP,GK,29-130,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,40.0,82.5,0.0,32.0,0.0,0.0,0.0,3.0,2.0,1.0,33.3,0.5,0.0,6.0,0.0,38.0,4.0,15.8,25.7,2.0,0.0,15.5,10.0,1.0,10.0,0.0,9.8,0,265
14,Pierre-Emerick Aubameyang,10.0,ga GAB,FW,34-308,58,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,0.2,0.2,0.0,3.0,0.0,12.0,17.0,70.6,0.0,18.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,265
15,Raimane Daou,49.0,km COM,"RB,RM",19-153,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,84.6,0.0,12.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,265
0,16 Players,,,,,990,3.0,3.0,0.0,0.0,14.0,6.0,0.0,0.0,877.0,16.0,6.0,9.0,2.4,2.4,2.3,24.0,6.0,708.0,768.0,92.2,45.0,722.0,24.0,22.0,10.0,,,,,,,,,,,,,,,,,,,,,1,266
1,Achraf Hakimi,2.0,ma MAR,RB,25-169,76,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,79.0,0.0,1.0,2.0,0.1,0.1,0.3,3.0,1.0,61.0,70.0,87.1,6.0,59.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1,266
2,Bradley Barcola,29.0,fr FRA,LW,21-232,67,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,44.0,2.0,1.0,0.0,0.2,0.2,0.8,6.0,2.0,26.0,32.0,81.3,4.0,36.0,8.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,1,266
3,Carlos Soler,28.0,es ESP,DM,27-110,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,100.0,1.0,16.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,266
4,Danilo Pereira,15.0,pt POR,CB,32-225,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,101.0,98.0,4.0,91.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,266
5,Gianluigi Donnarumma,99.0,it ITA,GK,25-056,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,90.0,0.0,23.0,0.0,0.0,0.0,6.0,1.0,5.0,83.3,1.0,1.0,4.0,25.0,26.0,4.0,7.7,22.7,4.0,50.0,30.8,14.0,1.0,7.1,1.0,16.0,1,266
6,Gonçalo Ramos,9.0,pt POR,FW,22-306,80,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,26.0,1.0,0.0,0.0,0.9,0.9,0.2,1.0,0.0,15.0,19.0,78.9,1.0,18.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,266
7,Lee Kang-in,19.0,kr KOR,FW,23-062,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,0.0,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,266
8,Lucas Beraldo,35.0,br BRA,LB,20-149,90,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,99.0,2.0,1.0,0.0,0.8,0.8,0.1,3.0,0.0,81.0,93.0,87.1,5.0,84.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,266
9,Marco Asensio,11.0,es ESP,AM,28-091,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2.0,1.0,1.0,0.0,0.0,0.7,5.0,2.0,58.0,65.0,89.2,5.0,59.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,266
10,Marquinhos,5.0,br BRA,CB,29-343,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,57.0,60.0,95.0,5.0,58.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,266
11,Milan Škriniar,37.0,sk SVK,CB,29-070,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,100.0,2.0,37.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,266
12,Nordi Mukiele,26.0,fr FRA,RB,26-172,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,90.9,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,266
13,Randal Kolo Muani,23.0,fr FRA,RW,25-138,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,30.0,31.0,96.8,1.0,34.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,1,266
14,Senny Mayulu,41.0,fr FRA,LW,17-340,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,71.4,1.0,15.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1,266
15,Vitinha,17.0,pt POR,DM,24-068,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,107.0,112.0,95.5,4.0,106.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1,266
0,16 Players,,,,,990,1.0,1.0,0.0,0.0,16.0,6.0,0.0,0.0,556.0,16.0,7.0,8.0,1.1,1.1,1.0,29.0,2.0,389.0,459.0,84.7,45.0,421.0,27.0,21.0,13.0,,,,,,,,,,,,,,,,,,,,,0,266
1,Ainsley Maitland-Niles,98.0,eng ENG,RB,26-236,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,0.0,0.3,5.0,1.0,35.0,42.0,83.3,4.0,33.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,266
2,Alexandre Lacazette,10.0,fr FRA,FW,32-329,67,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,9.0,11.0,81.8,1.0,12.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,266
3,Anthony Lopes,1.0,pt POR,GK,33-203,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,76.0,0.0,25.0,0.0,0.0,0.0,6.0,4.0,3.0,33.3,2.4,3.0,7.0,42.9,24.0,4.0,25.0,28.0,1.0,100.0,42.0,10.0,0.0,0.0,1.0,23.0,0,266
4,Clinton Mata,22.0,ao ANG,CB,31-166,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,17.0,20.0,85.0,2.0,16.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,266
5,Corentin Tolisso,8.0,fr FRA,CM,29-262,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,86.7,2.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,266
6,Duje Ćaleta-Car,55.0,hr CRO,CB,27-217,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,42.0,90.5,1.0,34.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,266
7,Ernest Nuamah,37.0,gh GHA,"RW,RM",20-172,76,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,39.0,1.0,1.0,1.0,0.1,0.1,0.0,6.0,1.0,23.0,27.0,85.2,6.0,33.0,7.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,0,266
8,Gift Orban,9.0,ng NGA,FW,21-279,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,266
9,Henrique,21.0,br BRA,LB,29-362,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,44.0,90.9,2.0,44.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0,266
10,Jake O'Brien,12.0,ie IRL,CB,22-342,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,2.0,0.0,3.0,0.1,0.1,0.0,1.0,0.0,35.0,39.0,89.7,4.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,266
11,Malick Fofana,11.0,be BEL,RM,19-021,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,266
12,Mama Samba Baldé,7.0,gw GNB,LM,28-167,14,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,5.0,6.0,83.3,0.0,8.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,266
13,Maxence Caqueret,6.0,fr FRA,"CM,DM",24-066,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,60.0,1.0,2.0,0.0,0.4,0.4,0.0,2.0,0.0,40.0,49.0,81.6,6.0,48.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,0,266
14,Nemanja Matić,31.0,rs SRB,"DM,CM",35-264,67,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,64.0,1.0,0.0,1.0,0.1,0.1,0.3,2.0,0.0,47.0,51.0,92.2,8.0,47.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,0,266
15,Rayan Cherki,18.0,fr FRA,"AM,LM",20-248,76,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,63.0,3.0,0.0,0.0,0.2,0.2,0.1,6.0,0.0,49.0,58.0,84.5,8.0,47.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,0,266
0,16 Players,,,,,990,1.0,1.0,0.0,0.0,11.0,6.0,1.0,0.0,597.0,16.0,10.0,15.0,0.9,0.9,0.9,18.0,2.0,410.0,506.0,81.0,44.0,437.0,22.0,27.0,16.0,,,,,,,,,,,,,,,,,,,,,1,267
1,Ayman Kari,44.0,fr FRA,AM,19-157,60,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.2,0.2,0.0,2.0,0.0,21.0,23.0,91.3,4.0,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,267
2,Badredine Bouanani,10.0,dz ALG,AM,19-138,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,17.0,21.0,81.0,3.0,18.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,267
3,Benjamin Mendy,5.0,fr FRA,WB,29-282,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.0,0.0,0.0,0.2,2.0,1.0,20.0,27.0,74.1,5.0,24.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,267
4,Darlin Yongwa,12.0,cm CMR,WB,23-215,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,36.0,72.2,2.0,25.0,3.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,1,267
5,Eli Junior Kroupi,22.0,fr FRA,FW,17-306,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,17.0,58.8,1.0,11.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1,267
