index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
5,Josep Martinez,1.0,es ESP,GK,25-287,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,10.0,0.0,0.0,0.0,5.0,3.0,2.0,40.0,2.4,1.0,1.0,100.0,13.0,1.0,0.0,20.0,2.0,50.0,32.0,2.0,0.0,0.0,1.0,37.0,1,274
6,Junior Messias,10.0,br BRA,"RM,WB",32-301,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,54.0,1.0,0.0,1.0,0.1,0.1,0.1,6.0,0.0,35.0,46.0,76.1,4.0,27.0,4.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,1,274
7,Kevin Strootman,8.0,nl NED,CM,34-025,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,39.0,43.0,90.7,4.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,274
8,Koni De Winter,4.0,be BEL,CB,21-271,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,72.0,77.0,93.5,14.0,56.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,274
9,Mateo Retegui,19.0,it ITA,FW,24-315,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,17.0,2.0,0.0,0.0,0.2,0.2,0.0,3.0,0.0,2.0,5.0,40.0,0.0,13.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1,274
10,Mattia Bani,13.0,it ITA,CB,30-090,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,77.0,90.9,6.0,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,274
11,Milan Badelj,47.0,hr CRO,CM,35-013,86.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,64.0,0.0,2.0,0.0,0.3,0.3,0.2,2.0,0.0,43.0,52.0,82.7,8.0,37.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1,274
12,Morten Frendrup,32.0,dk DEN,CM,22-337,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,90.5,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,274
13,Morten Thorsby,2.0,no NOR,LW,27-309,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,274
14,Ruslan Malinovskyi,17.0,ua UKR,LM,30-310,45.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,42.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,31.0,37.0,83.8,7.0,24.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,274
15,Stefano Sabelli,20.0,it ITA,"WB,RB",31-056,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,31.0,49.0,63.3,8.0,34.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1,274
0,16 Players,,,,,990.0,3.0,2.0,0.0,0.0,9.0,5.0,1.0,0.0,454.0,18.0,9.0,10.0,1.8,1.8,1.0,13.0,5.0,247.0,328.0,75.3,13.0,204.0,13.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,0,274
1,Andrea Carboni,44.0,it ITA,"LB,CB",23-034,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,24.0,31.0,77.4,0.0,17.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,274
2,Andrea Colpani,28.0,it ITA,RW,24-303,62.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.9,2.0,2.0,12.0,15.0,80.0,3.0,8.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0,274
3,Armando Izzo,4.0,it ITA,CB,32-007,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,84.2,1.0,25.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
4,Daniel Maldini,27.0,it ITA,AM,22-150,16.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,5.0,6.0,83.3,0.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,274
5,Dany Mota,47.0,pt POR,"LW,AM",25-312,74.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,0.1,0.1,0.0,1.0,1.0,22.0,25.0,88.0,2.0,16.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
6,Giorgos Kyriakopoulos,77.0,gr GRE,WB,28-033,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,12.0,91.7,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
7,Jean-Daniel Akpa-Akpro,8.0,ci CIV,"DM,CM",31-150,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,76.9,0.0,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
8,Matteo Pessina,32.0,it ITA,"AM,CM",26-323,85.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,32.0,2.0,1.0,1.0,0.8,0.8,0.0,1.0,0.0,13.0,20.0,65.0,0.0,14.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0,274
9,Michele Di Gregorio,16.0,it ITA,GK,26-226,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,40.0,57.5,0.0,19.0,0.0,0.0,0.0,5.0,2.0,2.0,60.0,1.6,9.0,25.0,36.0,24.0,5.0,41.7,36.3,16.0,93.8,61.8,30.0,0.0,0.0,0.0,4.5,0,274
10,Milan Đurić,11.0,ba BIH,FW,33-292,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,25.0,44.0,2.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
11,Pablo Marí,22.0,es ESP,CB,30-191,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,81.8,0.0,21.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,274
12,Pedro Pereira,13.0,pt POR,WB,26-047,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,75.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
13,Pepín,7.0,gq EQG,CM,27-208,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,3.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,274
14,Samuele Birindelli,19.0,it ITA,"RB,WB",24-234,85.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,35.0,77.1,0.0,30.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
15,Valentin Carboni,21.0,ar ARG,AM,19-004,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,0.1,0.1,0.0,2.0,1.0,3.0,3.0,100.0,2.0,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
0,16 Players,,,,,990.0,0.0,0.0,0.0,0.0,15.0,3.0,3.0,0.0,501.0,10.0,5.0,8.0,1.0,1.0,0.6,24.0,0.0,253.0,393.0,64.4,29.0,248.0,16.0,20.0,10.0,,,,,,,,,,,,,,,,,,,,,1,275
1,Alexis Blin,29.0,fr FRA,CM,27-176,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,11.0,81.8,1.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
2,Antonino Gallo,25.0,it ITA,LB,24-065,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,1.0,0.0,0.0,0.2,3.0,0.0,28.0,40.0,70.0,1.0,23.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1,275
3,Federico Baschirotto,6.0,it ITA,CB,27-172,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,49.0,73.5,5.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
4,Joan Gonzàlez,16.0,es ESP,"RM,CM",22-038,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0,1.0,0.0,0.0,0.1,4.0,0.0,18.0,30.0,60.0,1.0,16.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,275
5,Lameck Banda,22.0,zm ZAM,"LW,LM",23-041,69.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,36.0,0.0,0.0,0.0,0.5,0.5,0.0,2.0,0.0,18.0,21.0,85.7,0.0,24.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,1,275
6,Marin Pongračić,5.0,hr CRO,CB,26-181,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,33.0,51.0,64.7,1.0,29.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
7,Nicola Sansone,11.0,it ITA,LM,32-182,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,8.0,75.0,0.0,8.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,275
8,Nikola Krstović,9.0,me MNE,FW,23-340,90.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,30.0,0.0,0.0,1.0,0.3,0.3,0.1,2.0,0.0,8.0,11.0,72.7,2.0,13.0,1.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,1,275
9,Patrick Dorgu,13.0,dk DEN,LB,19-136,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,77.8,1.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
10,Pontus Almqvist,7.0,se SWE,RW,24-244,59.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,7.0,13.0,53.8,2.0,15.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1,275
11,Remi Oudin,10.0,fr FRA,"LM,RM",27-113,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,15.0,38.0,39.5,7.0,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
12,Roberto Piccoli,91.0,it ITA,FW,23-043,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,4.0,10.0,40.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
13,Santiago Pierotti,50.0,ar ARG,RM,22-342,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,3.0,6.0,50.0,1.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
14,Valentin Gendrey,17.0,fr FRA,RB,23-263,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,33.0,60.6,2.0,18.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,275
15,Wladimiro Falcone,30.0,it ITA,GK,28-333,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,32.0,65.6,1.0,18.0,0.0,0.0,0.0,4.0,1.0,3.0,75.0,0.7,6.0,17.0,35.3,22.0,3.0,40.9,32.8,10.0,80.0,51.2,13.0,0.0,0.0,3.0,17.0,1,275
0,16 Players,,,,,989.0,1.0,1.0,0.0,0.0,13.0,4.0,3.0,1.0,439.0,14.0,8.0,16.0,0.6,0.6,0.4,22.0,2.0,188.0,308.0,61.0,23.0,174.0,6.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,0,275
1,Daniel Bandeira,21.0,pt POR,DM,23-334,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,2.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
2,Darko Lazović,8.0,rs SRB,LW,33-177,75.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,21.0,57.1,2.0,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
3,Diego Coppola,42.0,it ITA,CB,20-073,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,1.0,3.0,2.0,0.2,0.2,0.0,0.0,0.0,19.0,25.0,76.0,2.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
4,Fabien Centonze,18.0,fr FRA,RB,28-054,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,50.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
5,Giangiacomo Magnani,23.0,it ITA,CB,28-158,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,16.0,21.0,76.2,2.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
6,Jackson Tchatchoua,38.0,cm CMR,RB,22-178,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,19.0,73.7,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
7,Juan David Cabal,32.0,co COL,LB,23-062,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,41.0,48.8,1.0,15.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
8,Karol Świderski,11.0,pl POL,FW,27-047,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,9.0,66.7,2.0,8.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0,275
9,Lorenzo Montipò,1.0,it ITA,GK,28-019,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,35.0,37.1,0.0,17.0,0.0,0.0,0.0,3.0,0.0,3.0,100.0,0.2,6.0,26.0,23.1,26.0,4.0,69.2,50.4,8.0,100.0,68.8,25.0,1.0,4.0,2.0,15.6,0,275
10,Michael Folorunsho,90.0,it ITA,AM,26-032,90.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,34.0,0.0,0.0,1.0,0.1,0.1,0.2,3.0,0.0,13.0,20.0,65.0,0.0,22.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
11,Ondrej Duda,33.0,sk SVK,DM,29-096,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54.0,1.0,1.0,3.0,0.1,0.1,0.0,3.0,0.0,25.0,39.0,64.1,2.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
12,Stefan Mitrović,10.0,rs SRB,LW,21-208,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,20.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
13,Suat Serdar,25.0,de GER,DM,26-334,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,24.0,30.0,80.0,6.0,19.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,275
14,Thomas Henry,9.0,fr FRA,RW,29-172,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
15,Tijjani Noslin,17.0,nl NED,FW,24-247,57.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,3.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,4.0,7.0,57.1,1.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
0,16 Players,,,,,990.0,1.0,1.0,0.0,0.0,15.0,5.0,1.0,0.0,698.0,19.0,3.0,7.0,0.8,0.8,0.8,27.0,2.0,529.0,600.0,88.2,48.0,441.0,20.0,19.0,8.0,,,,,,,,,,,,,,,,,,,,,1,276
1,Christian Pulisic,11.0,us USA,RW,25-174,62.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,46.0,0.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,24.0,33.0,72.7,2.0,35.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,1,276
2,Davide Calabria,2.0,it ITA,RB,27-095,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,76.0,9.0,2.0,2.0,0.3,0.3,0.0,1.0,0.0,52.0,60.0,86.7,4.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
3,Fikayo Tomori,23.0,eng ENG,CB,26-082,62.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,69.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,54.0,61.0,88.5,2.0,42.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
4,Ismaël Bennacer,4.0,dz ALG,DM,26-100,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,4.0,0.0,1.0,0.0,0.0,0.1,7.0,1.0,91.0,104.0,87.5,6.0,67.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
5,Luka Jović,15.0,rs SRB,FW,26-078,72.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,10.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
6,Malick Thiaw,28.0,de GER,CB,22-215,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,68.0,94.1,4.0,54.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
7,Mike Maignan,16.0,fr FRA,GK,28-251,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,32.0,96.9,0.0,21.0,0.0,0.0,0.0,2.0,0.0,2.0,100.0,0.1,4.0,5.0,80.0,29.0,6.0,17.2,24.5,3.0,0.0,19.0,10.0,0.0,0.0,1.0,17.5,1,276
8,Noah Okafor,17.0,ch SUI,LW,23-291,89.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0,2.0,0.0,0.0,0.4,3.0,1.0,12.0,21.0,57.1,3.0,22.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
9,Olivier Giroud,9.0,fr FRA,FW,37-162,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
10,Pierre Kalulu,20.0,fr FRA,CB,23-279,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,100.0,1.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
11,Ruben Loftus-Cheek,8.0,eng ENG,AM,28-047,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,28.0,29.0,96.6,7.0,25.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1,276
12,Samuel Chukwueze,21.0,ng NGA,RW,24-293,28.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,0.0,13.0,17.0,76.5,1.0,17.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
13,Theo Hernández,19.0,fr FRA,LB,26-156,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,62.0,93.5,5.0,34.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,276
14,Tijjani Reijnders,14.0,nl NED,DM,25-225,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,2.0,1.0,0.0,0.0,0.0,0.1,6.0,0.0,68.0,73.0,93.2,10.0,54.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1,276
15,Yacine Adli,7.0,fr FRA,LW,23-225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,100.0,0.0,4.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,276
0,16 Players,,,,,990.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,477.0,17.0,3.0,10.0,0.2,0.2,0.2,9.0,0.0,309.0,383.0,80.7,23.0,307.0,10.0,15.0,6.0,,,,,,,,,,,,,,,,,,,,,0,276
1,Ardian Ismajli,34.0,al ALB,CB,27-162,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,85.7,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,276
2,Bartosz Bereszyński,19.0,pl POL,CB,31-242,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,31.0,80.6,2.0,22.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,0,276
3,Elia Caprile,25.0,it ITA,GK,22-198,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,39.0,87.2,0.0,25.0,0.0,0.0,0.0,5.0,1.0,4.0,80.0,1.0,4.0,7.0,57.1,31.0,5.0,16.1,26.5,8.0,25.0,31.8,22.0,2.0,9.1,0.0,7.0,0,276
4,Emmanuel Gyasi,11.0,gh GHA,WB,30-059,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,10.0,14.0,71.4,0.0,11.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,276
5,Giuseppe Pezzella,3.0,it ITA,WB,26-102,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,1.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,25.0,31.0,80.6,1.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,276
6,Jacopo Fazzini,21.0,it ITA,CM,20-360,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,16.0,75.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,276
7,Liberato Cacace,13.0,nz NZL,WB,23-165,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,27.0,81.5,3.0,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,276
8,M'Baye Niang,10.0,sn SEN,FW,29-082,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,12.0,75.0,2.0,20.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,276
9,Matteo Cancellieri,20.0,it ITA,AM,22-027,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,276
10,Mattia Destro,23.0,it ITA,FW,32-356,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,276
