Player,#,Team Name,Nation,Pos,season,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Succ,total_games
Abdón Prats,9.0,Mallorca,es ESP,FW,2023-2024,37.46153846153846,0.23076923076923078,0.038461538461538464,0.0,0.0,1.0384615384615385,0.4230769230769231,2.0,0.0,11.192307692307692,0.15384615384615385,0.038461538461538464,0.15384615384615385,0.11153846153846153,0.11153846153846153,0.049999999999999996,0.6153846153846154,0.07692307692307693,4.115384615384615,7.153846153846154,58.55769230769231,0.6538461538461539,5.076923076923077,0.3076923076923077,0.23076923076923078,26
Abdón Prats,9.0,Mallorca,es ESP,"FW,CM",2023-2024,28.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,5.0,20.0,0.0,6.0,0.0,0.0,1
Abdón Prats,9.0,Mallorca,es ESP,"FW,RB",2023-2024,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,1.0,5.0,11.0,45.5,0.0,9.0,0.0,0.0,1
Abdón Prats,9.0,Mallorca,es ESP,RM,2023-2024,26.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,10.0,0.0,0.0,1.0,0.05,0.05,0.2,0.5,0.0,2.5,5.0,54.8,1.5,3.5,0.0,0.5,2
Ablie Jallow,36.0,Metz,gm GAM,AM,2023-2024,75.5,0.3333333333333333,0.16666666666666666,1.0,1.0,1.3333333333333333,0.6666666666666666,1.0,0.0,30.666666666666668,0.6666666666666666,0.5,0.3333333333333333,0.21666666666666667,0.08333333333333333,0.11666666666666665,2.0,0.6666666666666666,16.5,22.5,74.35,3.8333333333333335,22.5,2.1666666666666665,1.1666666666666667,6
Ablie Jallow,36.0,Metz,gm GAM,CM,2023-2024,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,3.0,7.0,42.9,0.0,4.0,1.0,0.0,1
Ablie Jallow,36.0,Metz,gm GAM,FW,2023-2024,29.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.3,0.3,0.0,3.0,1.0,9.0,10.0,90.0,2.0,13.0,2.0,0.0,1
Ablie Jallow,36.0,Metz,gm GAM,LM,2023-2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1
Ablie Jallow,36.0,Metz,gm GAM,LW,2023-2024,45.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.1,4.0,0.0,14.0,22.0,63.6,0.0,13.0,2.0,1.0,1
Ablie Jallow,36.0,Metz,gm GAM,RM,2023-2024,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,30.0,73.3,4.0,28.0,4.0,0.0,1
Ablie Jallow,36.0,Metz,gm GAM,RW,2023-2024,56.666666666666664,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,25.666666666666668,0.5,0.6666666666666666,0.16666666666666666,0.05000000000000001,0.05000000000000001,0.016666666666666666,1.3333333333333333,0.3333333333333333,16.833333333333332,19.0,88.8,2.1666666666666665,21.833333333333332,1.1666666666666667,1.3333333333333333,6
Abner,20.0,Betis,br BRA,LB,2023-2024,60.869565217391305,0.0,0.043478260869565216,0.0,0.0,0.17391304347826086,0.0,3.0,0.0,42.0,1.0869565217391304,0.6521739130434783,1.0,0.0,0.0,0.034782608695652174,0.6086956521739131,0.0,26.73913043478261,34.65217391304348,79.22272727272728,1.434782608695652,19.434782608695652,0.6086956521739131,0.30434782608695654,23
Abou Lô,15.0,Metz,sn SEN,CB,2023-2024,27.333333333333332,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,16.0,0.3333333333333333,0.0,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,12.666666666666666,13.333333333333334,87.8,0.0,11.666666666666666,0.0,0.3333333333333333,3
Abou Lô,15.0,Metz,sn SEN,CM,2023-2024,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,1.0,2.0,1.0,0.0,0.0,0.15,1.0,0.0,13.0,16.0,66.65,2.0,15.0,0.0,0.5,2
Abou Lô,15.0,Metz,sn SEN,LW,2023-2024,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,1
Aboubacar Ali,33.0,Strasbourg,fr FRA,AM,2023-2024,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,8.0,8.0,100.0,2.0,7.0,1.0,0.0,1
Aboubacar Ali,33.0,Strasbourg,fr FRA,CM,2023-2024,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
Aboubacar Ali,33.0,Strasbourg,fr FRA,FW,2023-2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,1
Aboubacar Ali,33.0,Strasbourg,fr FRA,LM,2023-2024,17.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.5,0.5,0.0,0.0,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.5,3.0,12.5,0.0,5.5,0.5,0.0,2
Aboubacar Ali,33.0,Strasbourg,fr FRA,LW,2023-2024,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,71.4,1.0,15.0,1.0,1.0,1
Aboubacar Ali,33.0,Strasbourg,fr FRA,RW,2023-2024,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,3.0,0.0,0.0,1
Aboubacar Ali,33.0,Strasbourg,fr FRA,WB,2023-2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,1
Achraf Dari,4.0,Brest,ma MAR,CB,2023-2024,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.5,1.5,1.0,0.0,0.0,0.0,0.5,0.0,35.5,41.5,90.9,4.0,34.0,0.0,0.0,2
Achraf Dari,4.0,Brest,ma MAR,LW,2023-2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1
Achraf Dari,4.0,Brest,ma MAR,RW,2023-2024,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,3.0,0.0,0.0,1
Achraf Hakimi,2.0,Paris S-G,ma MAR,RB,2023-2024,75.23809523809524,0.14285714285714285,0.23809523809523808,0.0,0.0,1.4761904761904763,0.42857142857142855,3.0,0.0,85.52380952380952,1.2380952380952381,0.2857142857142857,1.0952380952380953,0.17142857142857143,0.17142857142857143,0.2,3.2857142857142856,0.5238095238095238,65.57142857142857,76.47619047619048,84.92380952380952,7.904761904761905,67.0952380952381,3.0476190476190474,1.0,21
Achraf Hakimi,2.0,Paris S-G,ma MAR,"RB,RM",2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,107.5,1.0,2.5,1.0,0.05,0.05,0.4,7.0,0.0,87.5,96.5,90.1,12.5,89.5,5.5,1.5,2
Achraf Hakimi,2.0,Paris S-G,ma MAR,"RB,WB",2023-2024,86.0,0.5,0.0,0.0,0.0,3.5,1.0,0.0,0.0,103.0,0.5,0.5,1.5,0.2,0.2,0.1,5.0,1.5,80.0,90.0,88.85,13.5,87.0,4.5,1.5,2
Adam Hložek,23.0,Leverkusen,cz CZE,AM,2023-2024,28.5,0.16666666666666666,0.25,0.0,0.0,1.25,0.4166666666666667,1.0,0.0,14.333333333333334,0.6666666666666666,0.08333333333333333,0.3333333333333333,0.20000000000000004,0.20000000000000004,0.06666666666666667,0.9166666666666666,0.3333333333333333,8.0,9.583333333333334,73.10000000000001,0.8333333333333334,8.666666666666666,0.8333333333333334,0.25,12
Adam Hložek,23.0,Leverkusen,cz CZE,CB,2023-2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1
Adam Hložek,23.0,Leverkusen,cz CZE,FW,2023-2024,12.666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,5.0,0.2222222222222222,0.0,0.0,0.06666666666666668,0.06666666666666668,0.011111111111111112,0.5555555555555556,0.0,2.888888888888889,3.888888888888889,66.2,0.3333333333333333,3.3333333333333335,0.3333333333333333,0.1111111111111111,9
Adam Hložek,23.0,Leverkusen,cz CZE,"FW,AM",2023-2024,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,1
Adam Lallana,14.0,Brighton,eng ENG,AM,2023-2024,43.06666666666667,0.0,0.06666666666666667,0.0,0.0,0.7333333333333333,0.13333333333333333,0.0,0.0,27.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.05333333333333334,0.05333333333333334,0.10666666666666667,1.5333333333333334,0.06666666666666667,20.733333333333334,23.933333333333334,86.38666666666667,1.9333333333333333,16.866666666666667,0.5333333333333333,0.2,15
Adam Lallana,14.0,Brighton,eng ENG,DM,2023-2024,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,24.0,87.5,2.0,18.0,0.0,0.0,1
Adam Lallana,14.0,Brighton,eng ENG,"DM,AM",2023-2024,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,2.0,9.0,0.0,0.0,1
Adam Lallana,14.0,Brighton,eng ENG,"DM,RB",2023-2024,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,92.9,1.0,5.0,0.0,0.0,1
Adam Lallana,14.0,Brighton,eng ENG,FW,2023-2024,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,8.0,75.0,0.5,3.5,0.0,0.0,2
Adam Lallana,14.0,Brighton,eng ENG,"LB,LM",2023-2024,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,100.0,0.0,10.0,0.0,0.0,1
Adam Lallana,14.0,Brighton,eng ENG,LW,2023-2024,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,19.0,94.7,2.0,11.0,0.0,0.0,1
Adam Lallana,14.0,Brighton,eng ENG,RM,2023-2024,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,91.7,2.0,20.0,0.0,0.0,1
Adam Lallana,14.0,Brighton,eng ENG,RW,2023-2024,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,14.5,15.5,93.2,0.0,10.5,0.5,0.0,2
Adam Marušić,77.0,Lazio,me MNE,LB,2023-2024,73.27272727272727,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,1.0,0.0,57.72727272727273,1.0,1.1818181818181819,0.7272727272727273,0.0,0.0,0.0,0.6363636363636364,0.0,44.27272727272727,51.90909090909091,85.13636363636364,3.1818181818181817,28.363636363636363,0.7272727272727273,0.5454545454545454,11
Adam Marušić,77.0,Lazio,me MNE,"LB,RB",2023-2024,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.666666666666664,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,46.666666666666664,53.666666666666664,86.3,4.333333333333333,27.333333333333332,2.3333333333333335,0.3333333333333333,3
Adam Marušić,77.0,Lazio,me MNE,RB,2023-2024,89.9090909090909,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,1.0,1.0,60.0,1.2727272727272727,0.9090909090909091,0.7272727272727273,0.02727272727272727,0.02727272727272727,0.05454545454545454,0.9090909090909091,0.09090909090909091,42.36363636363637,52.81818181818182,79.8,3.0,28.09090909090909,1.1818181818181819,0.18181818181818182,11
Adam Marušić,77.0,Lazio,me MNE,"RB,LB",2023-2024,90.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,58.0,1.25,0.5,0.75,0.0,0.0,0.0,0.25,0.0,42.5,52.5,81.125,2.5,27.0,0.5,0.75,4
Adam Marušić,77.0,Lazio,me MNE,WB,2023-2024,82.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,42.166666666666664,1.0,0.16666666666666666,0.6666666666666666,0.016666666666666666,0.016666666666666666,0.03333333333333333,1.5,0.16666666666666666,30.5,38.166666666666664,78.88333333333334,2.1666666666666665,17.5,0.6666666666666666,0.3333333333333333,6
Adam Marušić,77.0,Lazio,me MNE,"WB,CB",2023-2024,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,72.0,87.5,6.0,41.0,1.0,0.0,1
Adam Marušić,77.0,Lazio,me MNE,"WB,CB,LB",2023-2024,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,56.0,91.1,8.0,22.0,0.0,0.0,1
Adam Masina,3.0,Udinese,ma MAR,WB,2023-2024,16.0,0.0,0.0,0.0,0.0,0.25,0.25,2.0,0.0,12.0,1.0,0.5,0.5,0.025,0.025,0.0,0.5,0.0,5.5,7.5,44.8,0.25,5.0,0.0,0.0,4
Adam Masina,5.0,Torino,ma MAR,CB,2023-2024,76.61538461538461,0.0,0.0,0.0,0.0,0.38461538461538464,0.07692307692307693,0.0,0.0,54.61538461538461,1.3076923076923077,0.8461538461538461,0.9230769230769231,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.6923076923076923,0.0,40.92307692307692,47.92307692307692,86.06153846153846,3.1538461538461537,32.0,0.15384615384615385,0.07692307692307693,13
Adam Masina,5.0,Torino,ma MAR,CM,2023-2024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,0.0,2.0,0.0,0.0,1
Adam Masina,5.0,Torino,ma MAR,LB,2023-2024,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,92.9,0.0,9.0,1.0,0.0,1
Adam Masina,5.0,Torino,ma MAR,WB,2023-2024,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,83.3,1.0,5.0,0.0,0.0,1
Adam Obert,33.0,Cagliari,sk SVK,CB,2023-2024,62.90909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,1.0,0.0,39.27272727272727,1.1818181818181819,1.5454545454545454,0.9090909090909091,0.0,0.0,0.07272727272727274,1.0,0.2727272727272727,25.181818181818183,31.454545454545453,81.62727272727273,2.5454545454545454,19.09090909090909,0.6363636363636364,0.09090909090909091,11
Adam Obert,33.0,Cagliari,sk SVK,"CB,CM",2023-2024,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,51.0,72.5,2.0,28.0,3.0,1.0,1
Adam Obert,33.0,Cagliari,sk SVK,"CB,LB",2023-2024,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,26.0,32.0,81.3,4.0,20.0,1.0,0.0,1
Adam Obert,33.0,Cagliari,sk SVK,LB,2023-2024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.5,41.65,0.5,1.0,0.0,0.0,2
Adam Obert,33.0,Cagliari,sk SVK,"LB,CB",2023-2024,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,2.0,2.0,0.0,0.1,0.1,0.0,3.0,0.0,30.0,38.0,78.9,2.0,22.0,2.0,0.0,1
Adam Obert,33.0,Cagliari,sk SVK,RB,2023-2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1
Adam Ounas,11.0,Lille,dz ALG,DM,2023-2024,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,1.0,2.0,3.0,66.7,1.0,4.0,1.0,1.0,1
Adam Ounas,11.0,Lille,dz ALG,LM,2023-2024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,5.0,0.0,0.0,1
Adam Ounas,11.0,Lille,dz ALG,LW,2023-2024,33.285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,21.428571428571427,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.042857142857142864,0.042857142857142864,0.15714285714285717,1.7142857142857142,0.0,12.285714285714286,17.0,72.44285714285715,1.7142857142857142,17.428571428571427,1.4285714285714286,1.2857142857142858,7
Adam Ounas,11.0,Lille,dz ALG,RW,2023-2024,22.285714285714285,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,11.285714285714286,0.14285714285714285,0.42857142857142855,0.0,0.028571428571428574,0.028571428571428574,0.1142857142857143,2.0,0.0,6.142857142857143,8.571428571428571,63.01428571428572,0.7142857142857143,8.428571428571429,1.1428571428571428,0.5714285714285714,7
Adam Ounas,11.0,Lille,dz ALG,"RW,RM",2023-2024,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,66.7,2.0,8.0,1.0,2.0,1
Adam Smith,15.0,Bournemouth,eng ENG,LB,2023-2024,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,81.8,2.0,6.0,0.0,0.0,1
Adam Smith,15.0,Bournemouth,eng ENG,RB,2023-2024,79.33333333333333,0.0,0.07407407407407407,0.0,0.0,0.07407407407407407,0.0,6.0,0.0,45.074074074074076,1.3703703703703705,0.7777777777777778,1.037037037037037,0.0,0.0,0.05185185185185186,1.1481481481481481,0.18518518518518517,28.62962962962963,37.55555555555556,75.3,3.2222222222222223,19.074074074074073,0.8888888888888888,0.14814814814814814,27
Adam Webster,4.0,Brighton,eng ENG,CB,2023-2024,83.07692307692308,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,1.0,0.0,86.07692307692308,1.0769230769230769,1.1538461538461537,1.2307692307692308,0.03076923076923077,0.03076923076923077,0.0,0.8461538461538461,0.0,71.07692307692308,78.3076923076923,90.74615384615385,5.230769230769231,58.61538461538461,1.1538461538461537,0.0,13
Adam Webster,4.0,Brighton,eng ENG,"LM,LB",2023-2024,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,92.6,4.0,17.0,0.0,0.0,1
Adam Webster,4.0,Brighton,eng ENG,RB,2023-2024,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,0.0,0.0,0.0,0.1,3.0,0.0,48.0,51.0,94.1,8.0,35.0,1.0,0.0,1
Adam Wharton,20.0,Crystal Palace,eng ENG,CM,2023-2024,79.78571428571429,0.0,0.14285714285714285,0.0,0.0,0.6428571428571429,0.07142857142857142,2.0,0.0,45.285714285714285,2.5714285714285716,1.0714285714285714,1.0714285714285714,0.021428571428571432,0.021428571428571432,0.14285714285714285,2.2142857142857144,0.2857142857142857,28.928571428571427,36.785714285714285,78.57142857142857,4.857142857142857,21.357142857142858,0.9285714285714286,0.21428571428571427,14
Adam Wharton,20.0,Crystal Palace,eng ENG,"CM,DM",2023-2024,90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,5.0,2.0,1.0,0.0,0.0,0.4,4.0,1.0,37.0,49.0,75.5,6.0,29.0,0.0,0.0,1
Adam Wharton,20.0,Crystal Palace,eng ENG,DM,2023-2024,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,3.0,1.0,0.0,0.0,0.1,2.0,0.0,22.0,32.0,68.8,5.0,18.0,1.0,0.0,1
Adama Bojang,27.0,Reims,gm GAM,FW,2023-2024,9.875,0.0,0.0,0.0,0.0,0.5,0.125,1.0,0.0,4.625,0.25,0.125,0.25,0.15000000000000002,0.15000000000000002,0.0,0.25,0.0,1.75,2.75,76.71428571428571,0.125,2.5,0.25,0.125,8
Adama Bojang,27.0,Reims,gm GAM,LW,2023-2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,5.0,0.0,0.0,1
Adama Traoré,11.0,Fulham,es ESP,AM,2023-2024,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,3.0,66.7,1.0,5.0,1.0,1.0,1
Adama Traoré,11.0,Fulham,es ESP,"AM,RW",2023-2024,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,14.0,78.6,6.0,13.0,6.0,2.0,1
Adama Traoré,11.0,Fulham,es ESP,DM,2023-2024,21.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.1,2.0,1.5,6.0,10.0,66.65,1.0,10.0,2.5,1.0,2
Adama Traoré,11.0,Fulham,es ESP,LW,2023-2024,29.833333333333332,0.16666666666666666,0.16666666666666666,0.0,0.0,0.8333333333333334,0.5,1.0,0.0,17.166666666666668,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.05000000000000001,0.8333333333333334,0.3333333333333333,9.166666666666666,12.666666666666666,72.18333333333334,1.0,11.0,2.0,0.5,6
Adama Traoré,11.0,Fulham,es ESP,RB,2023-2024,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,2.0,0.0,0.0,1
Adama Traoré,11.0,Fulham,es ESP,RW,2023-2024,7.666666666666667,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,3.3333333333333335,0.3333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.3333333333333333,0.0,1.0,1.6666666666666667,58.35,0.3333333333333333,2.3333333333333335,0.3333333333333333,0.0,3
Adama Traoré,11.0,Fulham,es ESP,"RW,CM",2023-2024,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.0,2.0,50.0,0.0,5.0,1.0,0.0,1
Adama Traoré,11.0,Fulham,es ESP,"RW,LW",2023-2024,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,50.0,0.0,7.0,3.0,0.0,1
Adama Traoré,11.0,Fulham,es ESP,"WB,RW",2023-2024,21.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.1,0.1,0.2,3.0,0.0,6.0,7.0,85.7,0.0,9.0,0.0,1.0,1
Adel Mahamoud,54.0,Nantes,km COM,FW,2023-2024,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,2.0,3.0,0.0,1.0,1
Ademola Lookman,11.0,Atalanta,ng NGA,AM,2023-2024,68.0,0.2222222222222222,0.3333333333333333,0.0,0.0,2.2222222222222223,0.5555555555555556,0.0,0.0,39.666666666666664,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.2222222222222222,0.2666666666666667,4.0,0.8888888888888888,23.77777777777778,31.22222222222222,77.6,3.0,23.666666666666668,2.6666666666666665,0.8888888888888888,9
Ademola Lookman,11.0,Atalanta,ng NGA,FW,2023-2024,56.9,0.35,0.2,0.0,0.0,2.0,0.7,3.0,0.0,32.15,0.8,0.4,0.4,0.26,0.26,0.13,2.75,0.25,17.6,23.4,78.285,3.0,20.6,2.05,1.35,20
Ademola Lookman,11.0,Atalanta,ng NGA,LW,2023-2024,72.0,1.0,0.0,0.0,0.0,3.5,2.5,1.0,0.0,54.5,0.5,0.0,1.5,0.8500000000000001,0.8500000000000001,0.1,5.0,0.5,34.5,44.5,77.45,5.0,37.0,3.5,2.0,2
Adnan Januzaj,25.0,Sevilla,be BEL,FW,2023-2024,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,66.7,0.0,8.0,0.0,0.0,1
Adnan Januzaj,25.0,Sevilla,be BEL,LB,2023-2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,2.0,0.0,0.0,1
